date,magasin,categorie,produit,quantite,prix_unitaire,cout_unitaire,paiement,ca_ttc,marge
2026-06-16,Toulouse,Cuisine,Set torchons,1,25.74,13.31,Espèces,25.74,12.43
2026-06-16,Toulouse,Cadeaux,Mini plante,1,23.8,9.48,Espèces,23.8,14.32
2026-06-16,Toulouse,Cadeaux,Savon artisanal,1,18.65,7.52,Espèces,18.65,11.13
2026-06-16,Toulouse,Cadeaux,Carnet cuir,1,24.26,9.23,CB,24.26,15.03
2026-06-16,Toulouse,Cadeaux,Bougie voyage,1,22.95,9.05,Sans contact,22.95,13.9
2026-06-16,Toulouse,Décoration,Coussin lin,1,34.11,15.97,CB,34.11,18.14
2026-06-16,Toulouse,Décoration,Vase céramique,1,29.29,13.16,CB,29.29,16.13
2026-06-16,Auch,Textile,Nappe coton,1,28.67,13.68,Sans contact,28.67,14.99
2026-06-16,Auch,Cadeaux,Carnet cuir,1,13.78,5.38,CB,13.78,8.4
2026-06-16,Auch,Cadeaux,Coffret thé,3,18.26,7.46,Sans contact,54.78,32.4
2026-06-16,Auch,Cadeaux,Savon artisanal,1,13.77,5.5,CB,13.77,8.27
2026-06-16,Auch,Cuisine,Set torchons,1,23.94,12.64,CB,23.94,11.3
2026-06-16,Auch,Cadeaux,Bougie voyage,2,19.74,7.76,Sans contact,39.48,23.96
2026-06-16,Auch,Décoration,Cadre photo,1,21.21,9.25,Espèces,21.21,11.96
2026-06-16,Auch,Cadeaux,Mini plante,1,16.07,6.74,CB,16.07,9.33
2026-06-16,Auch,Papeterie,Carte postale,2,8.02,3.71,CB,16.04,8.62
2026-06-16,Auch,Cadeaux,Bougie voyage,1,17.12,7.16,CB,17.12,9.96
2026-06-16,Montauban,Cuisine,Mug grès,1,20.25,10.23,Espèces,20.25,10.02
2026-06-16,Montauban,Papeterie,Carnet A5,1,11.3,5.77,CB,11.3,5.53
2026-06-16,Montauban,Cuisine,Mug grès,1,23.6,13.51,CB,23.6,10.09
2026-06-16,Montauban,Décoration,Vase céramique,1,37.88,16.39,Sans contact,37.88,21.49
2026-06-16,Montauban,Textile,Tapis tissé,1,34.37,15.26,CB,34.37,19.11
2026-06-16,Montauban,Cuisine,Set torchons,2,16.3,8.28,CB,32.6,16.04
2026-06-16,Montauban,Décoration,Coussin lin,2,23.96,10.66,CB,47.92,26.6
2026-06-16,Montauban,Papeterie,Marque-page,2,9.09,4.63,CB,18.18,8.92
2026-06-16,Montauban,Textile,Rideau lin,1,39.47,19.15,CB,39.47,20.32
2026-06-16,Montauban,Cadeaux,Coffret thé,2,17.06,7.14,Espèces,34.12,19.84
2026-06-16,Montauban,Décoration,Vase céramique,2,37.65,17.03,CB,75.3,41.24
2026-06-16,Montauban,Papeterie,Carte postale,1,7.84,3.7,Sans contact,7.84,4.14
2026-06-16,Montauban,Textile,Plaid laine,1,36.62,17.36,CB,36.62,19.26
2026-06-16,Montauban,Décoration,Miroir rond,1,26.07,10.57,CB,26.07,15.5
2026-06-16,Montauban,Cuisine,Planche à découper,1,18.92,10.05,CB,18.92,8.87
2026-06-16,Montauban,Textile,Plaid laine,1,46.14,21.47,CB,46.14,24.67
2026-06-17,Toulouse,Cuisine,Théière fonte,2,16.91,7.63,CB,33.82,18.56
2026-06-17,Toulouse,Textile,Plaid laine,1,37.86,20.69,CB,37.86,17.17
2026-06-17,Toulouse,Textile,Nappe coton,1,46.23,25.32,Sans contact,46.23,20.91
2026-06-17,Toulouse,Cadeaux,Mini plante,1,22.44,9.41,Sans contact,22.44,13.03
2026-06-17,Toulouse,Cuisine,Mug grès,1,21.56,11.07,Sans contact,21.56,10.49
2026-06-17,Toulouse,Cuisine,Bol émaillé,1,24.14,12.67,Sans contact,24.14,11.47
2026-06-17,Toulouse,Cuisine,Set torchons,1,33.0,17.1,CB,33.0,15.9
2026-06-17,Toulouse,Textile,Rideau lin,1,59.08,30.82,CB,59.08,28.26
2026-06-17,Toulouse,Cadeaux,Savon artisanal,1,25.19,9.98,CB,25.19,15.21
2026-06-17,Toulouse,Cadeaux,Carnet cuir,1,25.98,11.02,Espèces,25.98,14.96
2026-06-17,Toulouse,Papeterie,Stylo plume,1,10.29,5.36,CB,10.29,4.93
2026-06-17,Toulouse,Cuisine,Théière fonte,1,25.76,13.78,CB,25.76,11.98
2026-06-17,Toulouse,Cuisine,Planche à découper,1,26.06,12.72,CB,26.06,13.34
2026-06-17,Toulouse,Cadeaux,Bougie voyage,2,25.35,9.39,CB,50.7,31.92
2026-06-17,Toulouse,Décoration,Vase céramique,1,36.67,17.42,CB,36.67,19.25
2026-06-17,Toulouse,Textile,Serviettes (x4),1,27.72,13.46,CB,27.72,14.26
2026-06-17,Toulouse,Cuisine,Planche à découper,1,19.27,9.93,Espèces,19.27,9.34
2026-06-17,Toulouse,Cuisine,Planche à découper,2,20.23,9.96,CB,40.46,20.54
2026-06-17,Toulouse,Décoration,Miroir rond,2,36.5,17.6,CB,73.0,37.8
2026-06-17,Toulouse,Papeterie,Carnet A5,1,11.42,5.5,Sans contact,11.42,5.92
2026-06-17,Toulouse,Cadeaux,Bougie voyage,1,17.73,7.15,CB,17.73,10.58
2026-06-17,Toulouse,Décoration,Vase céramique,1,40.61,18.73,Sans contact,40.61,21.88
2026-06-17,Toulouse,Cadeaux,Carnet cuir,1,24.42,8.91,CB,24.42,15.51
2026-06-17,Toulouse,Décoration,Vase céramique,1,43.56,18.92,Sans contact,43.56,24.64
2026-06-17,Toulouse,Décoration,Bougie parfumée,1,33.79,16.03,CB,33.79,17.76
2026-06-17,Auch,Papeterie,Marque-page,2,6.51,3.29,CB,13.02,6.44
2026-06-17,Auch,Décoration,Coussin lin,1,21.7,9.07,CB,21.7,12.63
2026-06-17,Auch,Papeterie,Stylo plume,1,6.31,3.33,CB,6.31,2.98
2026-06-17,Auch,Textile,Plaid laine,1,35.68,18.26,Sans contact,35.68,17.42
2026-06-17,Auch,Cuisine,Théière fonte,1,22.71,12.6,CB,22.71,10.11
2026-06-17,Auch,Cuisine,Mug grès,2,19.1,10.43,Sans contact,38.2,17.34
2026-06-17,Auch,Décoration,Bougie parfumée,2,16.98,7.84,CB,33.96,18.28
2026-06-17,Auch,Décoration,Bougie parfumée,1,36.1,15.48,CB,36.1,20.62
2026-06-17,Auch,Papeterie,Carnet A5,1,6.17,3.19,CB,6.17,2.98
2026-06-17,Auch,Textile,Nappe coton,2,42.46,19.41,CB,84.92,46.1
2026-06-17,Auch,Cuisine,Mug grès,1,22.87,12.61,Espèces,22.87,10.26
2026-06-17,Auch,Décoration,Vase céramique,2,25.01,10.71,Sans contact,50.02,28.6
2026-06-17,Auch,Textile,Plaid laine,1,43.76,20.3,CB,43.76,23.46
2026-06-17,Auch,Papeterie,Stickers,1,12.23,6.06,Espèces,12.23,6.17
2026-06-17,Auch,Papeterie,Marque-page,1,7.33,3.71,CB,7.33,3.62
2026-06-17,Auch,Décoration,Coussin lin,1,29.97,13.48,Sans contact,29.97,16.49
2026-06-17,Montauban,Décoration,Vase céramique,1,27.59,11.98,CB,27.59,15.61
2026-06-17,Montauban,Décoration,Vase céramique,2,31.45,14.45,Sans contact,62.9,34.0
2026-06-17,Montauban,Textile,Rideau lin,1,31.43,14.29,CB,31.43,17.14
2026-06-17,Montauban,Décoration,Miroir rond,1,16.53,7.93,CB,16.53,8.6
2026-06-17,Montauban,Décoration,Cadre photo,1,31.64,14.17,Espèces,31.64,17.47
2026-06-17,Montauban,Décoration,Bougie parfumée,1,37.8,17.4,CB,37.8,20.4
2026-06-17,Montauban,Décoration,Vase céramique,1,44.49,20.48,CB,44.49,24.01
2026-06-17,Montauban,Cadeaux,Savon artisanal,3,22.46,8.8,Sans contact,67.38,40.98
2026-06-17,Montauban,Décoration,Miroir rond,3,41.81,18.09,Espèces,125.43,71.16
2026-06-17,Montauban,Cuisine,Planche à découper,1,25.04,13.72,CB,25.04,11.32
2026-06-17,Montauban,Textile,Nappe coton,2,35.08,18.46,CB,70.16,33.24
2026-06-17,Montauban,Cuisine,Bol émaillé,1,30.48,16.27,Sans contact,30.48,14.21
2026-06-17,Montauban,Cadeaux,Carnet cuir,1,21.8,8.02,Sans contact,21.8,13.78
2026-06-17,Montauban,Cadeaux,Coffret thé,1,16.97,6.64,CB,16.97,10.33
2026-06-17,Montauban,Décoration,Cadre photo,1,36.56,17.31,CB,36.56,19.25
2026-06-17,Montauban,Décoration,Cadre photo,1,25.27,11.18,Sans contact,25.27,14.09
2026-06-17,Montauban,Décoration,Bougie parfumée,2,26.83,12.3,Espèces,53.66,29.06
2026-06-17,Montauban,Textile,Tapis tissé,2,35.7,16.82,CB,71.4,37.76
2026-06-17,Montauban,Papeterie,Carte postale,1,11.39,6.25,CB,11.39,5.14
2026-06-18,Toulouse,Cuisine,Set torchons,3,31.48,16.51,CB,94.44,44.91
2026-06-18,Toulouse,Papeterie,Stylo plume,1,10.41,5.3,CB,10.41,5.11
2026-06-18,Toulouse,Textile,Rideau lin,1,35.54,15.82,Sans contact,35.54,19.72
2026-06-18,Toulouse,Papeterie,Stylo plume,1,8.32,4.42,CB,8.32,3.9
2026-06-18,Toulouse,Textile,Plaid laine,1,41.35,18.8,Espèces,41.35,22.55
2026-06-18,Toulouse,Décoration,Cadre photo,1,40.43,18.5,CB,40.43,21.93
2026-06-18,Toulouse,Cadeaux,Coffret thé,2,24.34,9.0,CB,48.68,30.68
2026-06-18,Toulouse,Cuisine,Mug grès,1,29.67,15.31,Sans contact,29.67,14.36
2026-06-18,Toulouse,Cuisine,Mug grès,1,30.11,14.9,CB,30.11,15.21
2026-06-18,Toulouse,Décoration,Coussin lin,1,37.09,17.29,Sans contact,37.09,19.8
2026-06-18,Toulouse,Décoration,Miroir rond,2,39.29,18.56,CB,78.58,41.46
2026-06-18,Toulouse,Textile,Plaid laine,2,33.13,15.97,CB,66.26,34.32
2026-06-18,Toulouse,Cadeaux,Savon artisanal,1,20.26,8.15,Espèces,20.26,12.11
2026-06-18,Toulouse,Cuisine,Bol émaillé,2,37.26,17.9,Espèces,74.52,38.72
2026-06-18,Toulouse,Cuisine,Mug grès,2,23.53,12.13,Espèces,47.06,22.8
2026-06-18,Toulouse,Textile,Rideau lin,1,53.56,25.55,CB,53.56,28.01
2026-06-18,Toulouse,Cadeaux,Mini plante,1,23.85,9.55,CB,23.85,14.3
2026-06-18,Toulouse,Décoration,Miroir rond,1,48.79,22.17,CB,48.79,26.62
2026-06-18,Toulouse,Cuisine,Mug grès,1,27.25,14.25,Espèces,27.25,13.0
2026-06-18,Toulouse,Décoration,Cadre photo,1,31.72,14.36,CB,31.72,17.36
2026-06-18,Toulouse,Textile,Rideau lin,1,48.96,22.65,CB,48.96,26.31
2026-06-18,Toulouse,Papeterie,Carnet A5,1,10.63,5.54,Sans contact,10.63,5.09
2026-06-18,Toulouse,Décoration,Coussin lin,2,35.23,14.97,Sans contact,70.46,40.52
2026-06-18,Toulouse,Textile,Tapis tissé,1,43.17,21.66,CB,43.17,21.51
2026-06-18,Toulouse,Décoration,Cadre photo,1,41.41,17.24,CB,41.41,24.17
2026-06-18,Toulouse,Cuisine,Set torchons,1,25.06,12.92,Espèces,25.06,12.14
2026-06-18,Toulouse,Cuisine,Mug grès,1,25.44,12.74,CB,25.44,12.7
2026-06-18,Toulouse,Cuisine,Mug grès,1,18.59,10.05,Espèces,18.59,8.54
2026-06-18,Toulouse,Papeterie,Stickers,1,8.23,3.96,Sans contact,8.23,4.27
2026-06-18,Toulouse,Cuisine,Théière fonte,1,26.91,14.68,CB,26.91,12.23
2026-06-18,Toulouse,Décoration,Cadre photo,1,24.46,11.07,Sans contact,24.46,13.39
2026-06-18,Auch,Papeterie,Marque-page,1,10.98,5.28,Sans contact,10.98,5.7
2026-06-18,Auch,Cadeaux,Savon artisanal,2,17.87,7.16,CB,35.74,21.42
2026-06-18,Auch,Cadeaux,Carnet cuir,1,12.53,5.13,Sans contact,12.53,7.4
2026-06-18,Auch,Textile,Nappe coton,2,36.34,17.76,Sans contact,72.68,37.16
2026-06-18,Auch,Décoration,Miroir rond,1,21.25,9.41,CB,21.25,11.84
2026-06-18,Auch,Décoration,Bougie parfumée,1,24.96,10.72,CB,24.96,14.24
2026-06-18,Auch,Textile,Nappe coton,1,35.66,18.47,Sans contact,35.66,17.19
2026-06-18,Auch,Décoration,Vase céramique,2,22.26,9.97,Espèces,44.52,24.58
2026-06-18,Auch,Cuisine,Mug grès,1,20.7,11.01,CB,20.7,9.69
2026-06-18,Auch,Cuisine,Set torchons,1,15.55,8.13,CB,15.55,7.42
2026-06-18,Montauban,Papeterie,Stickers,1,7.42,3.67,CB,7.42,3.75
2026-06-18,Montauban,Décoration,Bougie parfumée,1,32.66,14.61,CB,32.66,18.05
2026-06-18,Montauban,Cuisine,Théière fonte,1,25.86,12.2,CB,25.86,13.66
2026-06-18,Montauban,Cuisine,Set torchons,2,13.33,7.09,CB,26.66,12.48
2026-06-18,Montauban,Cadeaux,Bougie voyage,1,13.56,5.5,CB,13.56,8.06
2026-06-18,Montauban,Cuisine,Set torchons,1,29.04,15.26,CB,29.04,13.78
2026-06-18,Montauban,Cuisine,Planche à découper,1,18.68,9.28,CB,18.68,9.4
2026-06-18,Montauban,Papeterie,Carnet A5,1,11.44,5.73,Espèces,11.44,5.71
2026-06-18,Montauban,Cuisine,Planche à découper,1,24.07,13.18,Sans contact,24.07,10.89
2026-06-18,Montauban,Cuisine,Bol émaillé,1,18.07,9.75,CB,18.07,8.32
2026-06-18,Montauban,Cuisine,Bol émaillé,1,21.62,11.67,Espèces,21.62,9.95
2026-06-18,Montauban,Cuisine,Bol émaillé,1,19.74,10.31,CB,19.74,9.43
2026-06-18,Montauban,Textile,Serviettes (x4),2,35.58,18.58,Espèces,71.16,34.0
2026-06-18,Montauban,Décoration,Vase céramique,2,33.16,15.14,Espèces,66.32,36.04
2026-06-18,Montauban,Cadeaux,Mini plante,2,23.16,8.76,Sans contact,46.32,28.8
2026-06-18,Montauban,Cuisine,Set torchons,1,24.0,13.31,CB,24.0,10.69
2026-06-18,Montauban,Papeterie,Stylo plume,1,7.92,3.83,Espèces,7.92,4.09
2026-06-18,Montauban,Décoration,Miroir rond,1,27.71,12.26,Sans contact,27.71,15.45
2026-06-18,Montauban,Cuisine,Théière fonte,1,23.62,12.15,Sans contact,23.62,11.47
2026-06-18,Montauban,Décoration,Miroir rond,1,32.09,14.9,Espèces,32.09,17.19
2026-06-19,Toulouse,Cuisine,Mug grès,1,27.53,15.2,Sans contact,27.53,12.33
2026-06-19,Toulouse,Décoration,Coussin lin,1,40.54,17.79,CB,40.54,22.75
2026-06-19,Toulouse,Textile,Plaid laine,1,44.11,21.57,CB,44.11,22.54
2026-06-19,Toulouse,Cuisine,Mug grès,1,24.2,13.15,Sans contact,24.2,11.05
2026-06-19,Toulouse,Cadeaux,Coffret thé,1,25.07,9.4,CB,25.07,15.67
2026-06-19,Toulouse,Cadeaux,Carnet cuir,1,19.32,7.76,Espèces,19.32,11.56
2026-06-19,Toulouse,Cuisine,Planche à découper,1,28.93,14.27,CB,28.93,14.66
2026-06-19,Toulouse,Décoration,Miroir rond,1,33.92,14.72,Espèces,33.92,19.2
2026-06-19,Toulouse,Cadeaux,Carnet cuir,2,20.38,8.1,CB,40.76,24.56
2026-06-19,Toulouse,Textile,Rideau lin,1,29.2,14.5,Espèces,29.2,14.7
2026-06-19,Toulouse,Cuisine,Mug grès,1,22.28,12.35,Sans contact,22.28,9.93
2026-06-19,Toulouse,Cuisine,Set torchons,1,35.9,18.72,CB,35.9,17.18
2026-06-19,Toulouse,Cuisine,Mug grès,2,27.07,14.21,Sans contact,54.14,25.72
2026-06-19,Toulouse,Décoration,Cadre photo,1,42.5,19.9,CB,42.5,22.6
2026-06-19,Toulouse,Cadeaux,Bougie voyage,1,17.63,6.15,CB,17.63,11.48
2026-06-19,Toulouse,Cuisine,Planche à découper,1,24.85,12.81,CB,24.85,12.04
2026-06-19,Toulouse,Cuisine,Planche à découper,2,33.35,17.76,Espèces,66.7,31.18
2026-06-19,Toulouse,Décoration,Vase céramique,1,28.39,12.96,CB,28.39,15.43
2026-06-19,Toulouse,Papeterie,Stickers,3,13.85,6.51,CB,41.55,22.02
2026-06-19,Toulouse,Textile,Nappe coton,1,68.54,30.57,Espèces,68.54,37.97
2026-06-19,Toulouse,Textile,Plaid laine,2,57.54,28.63,CB,115.08,57.82
2026-06-19,Toulouse,Décoration,Vase céramique,1,27.78,11.84,Sans contact,27.78,15.94
2026-06-19,Toulouse,Textile,Tapis tissé,1,41.52,19.8,CB,41.52,21.72
2026-06-19,Auch,Cadeaux,Coffret thé,1,17.86,6.6,CB,17.86,11.26
2026-06-19,Auch,Décoration,Coussin lin,2,28.24,12.98,CB,56.48,30.52
2026-06-19,Auch,Cadeaux,Coffret thé,1,15.45,6.12,Sans contact,15.45,9.33
2026-06-19,Auch,Décoration,Coussin lin,3,26.18,12.05,Sans contact,78.54,42.39
2026-06-19,Auch,Décoration,Cadre photo,2,29.37,14.0,CB,58.74,30.74
2026-06-19,Auch,Cuisine,Planche à découper,1,20.68,10.83,Sans contact,20.68,9.85
2026-06-19,Auch,Cadeaux,Carnet cuir,2,17.82,7.41,CB,35.64,20.82
2026-06-19,Auch,Cadeaux,Bougie voyage,1,14.52,6.08,Sans contact,14.52,8.44
2026-06-19,Montauban,Textile,Serviettes (x4),1,50.76,25.11,Sans contact,50.76,25.65
2026-06-19,Montauban,Cuisine,Set torchons,1,28.24,13.5,Espèces,28.24,14.74
2026-06-19,Montauban,Décoration,Coussin lin,3,32.61,14.16,CB,97.83,55.35
2026-06-19,Montauban,Cadeaux,Coffret thé,2,14.15,5.81,Espèces,28.3,16.68
2026-06-19,Montauban,Papeterie,Carnet A5,1,13.32,6.24,Sans contact,13.32,7.08
2026-06-19,Montauban,Cadeaux,Coffret thé,2,21.51,8.65,Espèces,43.02,25.72
2026-06-19,Montauban,Papeterie,Stickers,1,7.49,3.96,CB,7.49,3.53
2026-06-19,Montauban,Cuisine,Mug grès,1,29.14,15.13,Sans contact,29.14,14.01
2026-06-19,Montauban,Décoration,Cadre photo,2,36.54,15.74,CB,73.08,41.6
2026-06-19,Montauban,Papeterie,Carnet A5,1,9.38,4.44,Sans contact,9.38,4.94
2026-06-19,Montauban,Cadeaux,Savon artisanal,1,17.4,7.63,CB,17.4,9.77
2026-06-19,Montauban,Décoration,Bougie parfumée,1,31.19,14.56,Espèces,31.19,16.63
2026-06-19,Montauban,Cadeaux,Mini plante,1,12.12,5.03,Sans contact,12.12,7.09
2026-06-19,Montauban,Cuisine,Théière fonte,1,18.15,9.56,CB,18.15,8.59
2026-06-19,Montauban,Cuisine,Théière fonte,1,23.75,10.65,Espèces,23.75,13.1
2026-06-19,Montauban,Cadeaux,Coffret thé,1,16.98,7.05,CB,16.98,9.93
2026-06-20,Toulouse,Cuisine,Mug grès,3,26.21,13.51,CB,78.63,38.1
2026-06-20,Toulouse,Papeterie,Carnet A5,1,11.26,6.27,CB,11.26,4.99
2026-06-20,Toulouse,Cadeaux,Carnet cuir,2,22.38,8.83,CB,44.76,27.1
2026-06-20,Toulouse,Cuisine,Bol émaillé,1,37.31,18.94,CB,37.31,18.37
2026-06-20,Toulouse,Décoration,Coussin lin,1,34.42,15.75,CB,34.42,18.67
2026-06-20,Toulouse,Cadeaux,Bougie voyage,1,26.6,9.96,CB,26.6,16.64
2026-06-20,Toulouse,Cuisine,Planche à découper,1,21.06,11.17,CB,21.06,9.89
2026-06-20,Toulouse,Papeterie,Marque-page,1,10.92,5.15,CB,10.92,5.77
2026-06-20,Toulouse,Cuisine,Set torchons,3,19.57,10.55,CB,58.71,27.06
2026-06-20,Toulouse,Papeterie,Carte postale,1,10.92,5.41,Sans contact,10.92,5.51
2026-06-20,Toulouse,Textile,Plaid laine,2,27.59,12.73,Sans contact,55.18,29.72
2026-06-20,Toulouse,Papeterie,Marque-page,2,8.7,4.12,CB,17.4,9.16
2026-06-20,Toulouse,Décoration,Cadre photo,1,27.43,11.9,CB,27.43,15.53
2026-06-20,Toulouse,Décoration,Coussin lin,1,39.63,18.36,Espèces,39.63,21.27
2026-06-20,Toulouse,Cadeaux,Carnet cuir,1,23.31,9.69,CB,23.31,13.62
2026-06-20,Toulouse,Papeterie,Stickers,2,12.84,6.73,CB,25.68,12.22
2026-06-20,Toulouse,Cuisine,Planche à découper,2,27.68,13.62,CB,55.36,28.12
2026-06-20,Toulouse,Cuisine,Set torchons,1,26.45,14.9,CB,26.45,11.55
2026-06-20,Toulouse,Cuisine,Bol émaillé,2,34.6,17.67,CB,69.2,33.86
2026-06-20,Toulouse,Décoration,Miroir rond,1,30.08,12.71,Sans contact,30.08,17.37
2026-06-20,Toulouse,Décoration,Bougie parfumée,3,41.09,16.62,Espèces,123.27,73.41
2026-06-20,Toulouse,Décoration,Bougie parfumée,1,35.73,16.57,Sans contact,35.73,19.16
2026-06-20,Toulouse,Cuisine,Théière fonte,1,29.8,16.04,Sans contact,29.8,13.76
2026-06-20,Toulouse,Cuisine,Planche à découper,2,31.97,17.85,Sans contact,63.94,28.24
2026-06-20,Toulouse,Cadeaux,Savon artisanal,2,20.49,7.69,Sans contact,40.98,25.6
2026-06-20,Toulouse,Cadeaux,Coffret thé,1,21.42,9.07,CB,21.42,12.35
2026-06-20,Toulouse,Cuisine,Planche à découper,1,36.42,18.1,CB,36.42,18.32
2026-06-20,Toulouse,Papeterie,Stickers,2,9.12,4.48,Sans contact,18.24,9.28
2026-06-20,Toulouse,Décoration,Cadre photo,1,22.28,9.78,Espèces,22.28,12.5
2026-06-20,Toulouse,Textile,Nappe coton,1,41.04,19.43,CB,41.04,21.61
2026-06-20,Toulouse,Décoration,Vase céramique,1,38.96,18.88,Espèces,38.96,20.08
2026-06-20,Toulouse,Textile,Tapis tissé,2,35.54,18.23,Sans contact,71.08,34.62
2026-06-20,Toulouse,Cuisine,Planche à découper,3,24.64,13.14,CB,73.92,34.5
2026-06-20,Toulouse,Décoration,Coussin lin,2,24.46,11.37,CB,48.92,26.18
2026-06-20,Toulouse,Décoration,Cadre photo,1,38.72,17.04,CB,38.72,21.68
2026-06-20,Toulouse,Décoration,Coussin lin,1,40.89,18.08,CB,40.89,22.81
2026-06-20,Toulouse,Décoration,Vase céramique,1,27.32,12.17,Espèces,27.32,15.15
2026-06-20,Toulouse,Cadeaux,Savon artisanal,2,19.75,8.47,Sans contact,39.5,22.56
2026-06-20,Toulouse,Textile,Serviettes (x4),1,45.43,22.1,CB,45.43,23.33
2026-06-20,Toulouse,Décoration,Miroir rond,1,39.75,19.24,Sans contact,39.75,20.51
2026-06-20,Auch,Cuisine,Bol émaillé,1,20.48,11.41,Espèces,20.48,9.07
2026-06-20,Auch,Décoration,Vase céramique,1,27.29,11.3,Espèces,27.29,15.99
2026-06-20,Auch,Cadeaux,Carnet cuir,1,20.72,8.52,CB,20.72,12.2
2026-06-20,Auch,Cadeaux,Carnet cuir,1,13.48,5.02,Espèces,13.48,8.46
2026-06-20,Auch,Cadeaux,Coffret thé,1,12.0,5.13,CB,12.0,6.87
2026-06-20,Auch,Cadeaux,Carnet cuir,2,14.14,6.15,CB,28.28,15.98
2026-06-20,Auch,Cuisine,Set torchons,2,16.81,8.71,CB,33.62,16.2
2026-06-20,Auch,Décoration,Miroir rond,2,33.13,14.42,CB,66.26,37.42
2026-06-20,Auch,Textile,Serviettes (x4),1,42.99,21.11,CB,42.99,21.88
2026-06-20,Auch,Textile,Tapis tissé,1,44.62,19.58,Espèces,44.62,25.04
2026-06-20,Auch,Décoration,Bougie parfumée,1,22.49,10.95,CB,22.49,11.54
2026-06-20,Auch,Papeterie,Marque-page,2,9.03,4.29,Espèces,18.06,9.48
2026-06-20,Auch,Cadeaux,Mini plante,1,17.01,7.48,CB,17.01,9.53
2026-06-20,Auch,Cadeaux,Bougie voyage,1,19.06,7.56,Espèces,19.06,11.5
2026-06-20,Auch,Décoration,Coussin lin,1,32.78,15.59,Sans contact,32.78,17.19
2026-06-20,Auch,Décoration,Vase céramique,1,33.62,15.01,Sans contact,33.62,18.61
2026-06-20,Auch,Cadeaux,Mini plante,2,14.82,5.63,CB,29.64,18.38
2026-06-20,Montauban,Décoration,Coussin lin,1,29.12,12.66,Sans contact,29.12,16.46
2026-06-20,Montauban,Décoration,Cadre photo,1,32.32,14.65,Sans contact,32.32,17.67
2026-06-20,Montauban,Décoration,Miroir rond,2,42.34,19.86,CB,84.68,44.96
2026-06-20,Montauban,Cadeaux,Savon artisanal,1,16.88,6.89,Espèces,16.88,9.99
2026-06-20,Montauban,Décoration,Cadre photo,1,31.11,14.4,CB,31.11,16.71
2026-06-20,Montauban,Décoration,Miroir rond,1,33.56,14.54,Sans contact,33.56,19.02
2026-06-20,Montauban,Décoration,Miroir rond,1,24.03,10.76,CB,24.03,13.27
2026-06-20,Montauban,Décoration,Bougie parfumée,1,31.12,14.17,CB,31.12,16.95
2026-06-20,Montauban,Cuisine,Bol émaillé,1,22.29,12.31,CB,22.29,9.98
2026-06-20,Montauban,Cadeaux,Coffret thé,1,16.42,6.95,CB,16.42,9.47
2026-06-20,Montauban,Textile,Serviettes (x4),1,36.43,16.31,CB,36.43,20.12
2026-06-20,Montauban,Papeterie,Stylo plume,1,8.61,4.56,Sans contact,8.61,4.05
2026-06-20,Montauban,Décoration,Vase céramique,1,26.87,11.67,CB,26.87,15.2
2026-06-20,Montauban,Cadeaux,Carnet cuir,1,13.49,5.41,CB,13.49,8.08
2026-06-20,Montauban,Papeterie,Carte postale,1,7.82,4.12,Espèces,7.82,3.7
2026-06-20,Montauban,Cuisine,Set torchons,1,27.94,14.82,CB,27.94,13.12
2026-06-20,Montauban,Papeterie,Stickers,1,7.65,3.58,CB,7.65,4.07
2026-06-20,Montauban,Cuisine,Set torchons,1,26.72,12.02,CB,26.72,14.7
2026-06-20,Montauban,Papeterie,Carte postale,1,12.27,5.97,Espèces,12.27,6.3
2026-06-20,Montauban,Cadeaux,Coffret thé,1,20.96,8.05,Sans contact,20.96,12.91
2026-06-20,Montauban,Cuisine,Mug grès,1,21.74,11.98,Sans contact,21.74,9.76
2026-06-20,Montauban,Textile,Nappe coton,1,39.5,20.2,CB,39.5,19.3
2026-06-20,Montauban,Décoration,Miroir rond,1,46.34,19.94,CB,46.34,26.4
2026-06-20,Montauban,Cuisine,Théière fonte,1,25.91,13.87,CB,25.91,12.04
2026-06-20,Montauban,Cuisine,Théière fonte,2,28.54,14.76,CB,57.08,27.56
2026-06-20,Montauban,Cuisine,Planche à découper,2,22.05,11.72,CB,44.1,20.66
2026-06-20,Montauban,Textile,Rideau lin,1,39.38,19.85,CB,39.38,19.53
2026-06-20,Montauban,Papeterie,Stylo plume,2,9.85,4.96,Sans contact,19.7,9.78
2026-06-20,Montauban,Cadeaux,Savon artisanal,1,15.91,5.99,Espèces,15.91,9.92
2026-06-21,Toulouse,Cuisine,Set torchons,1,27.36,14.26,CB,27.36,13.1
2026-06-21,Toulouse,Cadeaux,Coffret thé,1,21.07,8.49,CB,21.07,12.58
2026-06-21,Toulouse,Cuisine,Set torchons,1,33.19,15.42,Sans contact,33.19,17.77
2026-06-21,Toulouse,Cuisine,Mug grès,2,24.98,13.13,Espèces,49.96,23.7
2026-06-21,Toulouse,Textile,Nappe coton,1,61.87,28.3,CB,61.87,33.57
2026-06-21,Toulouse,Cadeaux,Mini plante,1,23.87,9.63,Espèces,23.87,14.24
2026-06-21,Toulouse,Textile,Plaid laine,1,59.06,26.48,Espèces,59.06,32.58
2026-06-21,Toulouse,Papeterie,Carnet A5,1,9.45,4.98,CB,9.45,4.47
2026-06-21,Toulouse,Papeterie,Stylo plume,1,10.33,5.21,CB,10.33,5.12
